ticker,stage,reason
ADMA,filters,"$ADV20 $420,472 < $75,000,000"
RSVR,filters,"$ADV20 $420,472 < $75,000,000"
CTLP,filters,"$ADV20 $420,472 < $75,000,000"
HPE,filters,"$ADV20 $420,472 < $75,000,000"
SXT,filters,"$ADV20 $420,472 < $75,000,000"
ADNT,filters,"$ADV20 $420,472 < $75,000,000"
AAT,filters,"$ADV20 $420,472 < $75,000,000"
COUR,filters,"$ADV20 $420,472 < $75,000,000"
HAE,filters,"$ADV20 $518,473 < $75,000,000"
PMTS,filters,"$ADV20 $518,473 < $75,000,000"
LFST,filters,"$ADV20 $518,473 < $75,000,000"
XERS,filters,"$ADV20 $518,473 < $75,000,000"
ATEX,filters,"$ADV20 $518,473 < $75,000,000"
KWR,filters,"$ADV20 $518,473 < $75,000,000"
BDX,filters,"$ADV20 $518,473 < $75,000,000"
COF,scoring,tech_score_below_min_6.5
VCYT,scoring,tech_score_below_min_6.5
SWKS,scoring,tech_score_below_min_6.5
WSFS,scoring,tech_score_below_min_6.5
TREE,filters,"$ADV20 $33,395,550 < $75,000,000"
QLYS,scoring,tech_score_below_min_6.5
AMCR,scoring,tech_score_below_min_6.5
UPBD,filters,"$ADV20 $35,436,609 < $75,000,000"
SLB,filters,"$ADV20 $35,436,609 < $75,000,000"
ARHS,filters,"$ADV20 $35,436,609 < $75,000,000"
SNCY,filters,"$ADV20 $35,436,609 < $75,000,000"
PROP,filters,"$ADV20 $27,959,409 < $75,000,000"
PBF,filters,"$ADV20 $27,959,409 < $75,000,000"
TSCO,scoring,tech_score_below_min_6.5
REFI,scoring,tech_score_below_min_6.5
PRAX,scoring,tech_score_below_min_6.5
IMMR,filters,"$ADV20 $494,424 < $75,000,000"
PHAT,filters,"$ADV20 $494,424 < $75,000,000"
CCL,filters,"$ADV20 $27,535,909 < $75,000,000"
APAM,filters,"$ADV20 $27,535,909 < $75,000,000"
BFC,filters,"$ADV20 $27,535,909 < $75,000,000"
EB,filters,"$ADV20 $27,535,909 < $75,000,000"
FCPT,filters,"$ADV20 $27,535,909 < $75,000,000"
LCII,filters,"$ADV20 $27,535,909 < $75,000,000"
TMP,filters,"$ADV20 $27,535,909 < $75,000,000"
PXED,filters,"$ADV20 $21,916,246 < $75,000,000"
HTB,filters,"$ADV20 $65,638,364 < $75,000,000"
CNNE,filters,"$ADV20 $6,742,554 < $75,000,000"
PSTL,filters,"$ADV20 $6,742,554 < $75,000,000"
AMPH,filters,"$ADV20 $3,533,758 < $75,000,000"
CLFD,filters,"$ADV20 $3,533,758 < $75,000,000"
AAP,filters,"$ADV20 $8,357,653 < $75,000,000"
WKC,filters,"$ADV20 $4,125,906 < $75,000,000"
CBU,scoring,tech_score_below_min_6.5
AVB,scoring,tech_score_below_min_6.5
EVTC,filters,"$ADV20 $19,087,776 < $75,000,000"
TTI,filters,"$ADV20 $19,087,776 < $75,000,000"
BALY,filters,"$ADV20 $19,087,776 < $75,000,000"
DAVE,scoring,tech_score_below_min_6.5
PONY,scoring,tech_score_below_min_6.5
SMA,scoring,tech_score_below_min_6.5
KMT,filters,"$ADV20 $1,393,238 < $75,000,000"
ACT,scoring,tech_score_below_min_6.5
SLAB,scoring,tech_score_below_min_6.5
DASH,scoring,tech_score_below_min_6.5
RDNT,scoring,tech_score_below_min_6.5
NKE,scoring,tech_score_below_min_6.5
SBCF,scoring,tech_score_below_min_6.5
EU,scoring,tech_score_below_min_6.5
FF,scoring,tech_score_below_min_6.5
POWW,filters,"Price $2.52 < $5.00; $ADV20 $10,558,616 < $75,000,000"
CNO,filters,"Price $2.52 < $5.00; $ADV20 $10,558,616 < $75,000,000"
FN,filters,"Price $3.95 < $5.00; $ADV20 $750,280 < $75,000,000"
EP,filters,"Price $2.01 < $5.00; $ADV20 $878,891 < $75,000,000"
CSV,filters,"$ADV20 $31,039,508 < $75,000,000"
CRNC,filters,"$ADV20 $4,117,655 < $75,000,000"
DGII,filters,"$ADV20 $4,117,655 < $75,000,000"
VTEX,filters,"$ADV20 $4,117,655 < $75,000,000"
CWCO,scoring,tech_score_below_min_6.5
CEVA,filters,"$ADV20 $16,370,429 < $75,000,000"
INV,filters,"Price $3.03 < $5.00; $ADV20 $3,215,149 < $75,000,000"
FTNT,filters,"Price $3.17 < $5.00; $ADV20 $5,401,315 < $75,000,000"
MMS,filters,"$ADV20 $8,423,495 < $75,000,000"
TRUE,scoring,tech_score_below_min_6.5
XOMA,scoring,tech_score_below_min_6.5
MAZE,filters,"Price $2.54 < $5.00; $ADV20 $3,278,103 < $75,000,000"
FCCO,filters,"$ADV20 $10,974,028 < $75,000,000"
OII,filters,"$ADV20 $25,185,638 < $75,000,000"
HTLD,filters,"$ADV20 $40,176,608 < $75,000,000"
ROST,filters,"$ADV20 $40,176,608 < $75,000,000"
SEG,scoring,tech_score_below_min_6.5
SNAP,filters,"$ADV20 $6,921,576 < $75,000,000"
IP,filters,"$ADV20 $6,921,576 < $75,000,000"
MIAX,scoring,tech_score_below_min_6.5
AEP,filters,"$ADV20 $2,322,720 < $75,000,000"
SNEX,filters,"$ADV20 $52,252,181 < $75,000,000"
BCC,filters,"$ADV20 $52,252,181 < $75,000,000"
SRTA,filters,"$ADV20 $49,186,440 < $75,000,000"
CAPR,filters,"$ADV20 $49,186,440 < $75,000,000"
CDNA,filters,"$ADV20 $49,186,440 < $75,000,000"
CPS,filters,"$ADV20 $32,595,026 < $75,000,000"
PKG,scoring,tech_score_below_min_6.5
SATL,filters,"Price $3.12 < $5.00; $ADV20 $57,420,338 < $75,000,000"
PEP,filters,"Price $3.12 < $5.00; $ADV20 $57,420,338 < $75,000,000"
IMNM,filters,"Price $3.12 < $5.00; $ADV20 $57,420,338 < $75,000,000"
HBT,filters,"$ADV20 $35,494,962 < $75,000,000"
TSLA,filters,"$ADV20 $35,494,962 < $75,000,000"
PEG,filters,"$ADV20 $35,494,962 < $75,000,000"
DOC,scoring,tech_score_below_min_6.5
KOP,scoring,tech_score_below_min_6.5
LH,scoring,tech_score_below_min_6.5
PKE,scoring,tech_score_below_min_6.5
ARWR,filters,"$ADV20 $4,807,954 < $75,000,000"
AIRS,filters,"$ADV20 $4,807,954 < $75,000,000"
OSUR,filters,"Price $2.85 < $5.00; $ADV20 $1,359,889 < $75,000,000"
ECBK,filters,"Price $2.85 < $5.00; $ADV20 $1,359,889 < $75,000,000"
XNCR,filters,"Price $2.85 < $5.00; $ADV20 $1,359,889 < $75,000,000"
PII,filters,"Price $2.85 < $5.00; $ADV20 $1,359,889 < $75,000,000"
OABI,filters,"Price $2.85 < $5.00; $ADV20 $1,359,889 < $75,000,000"
YEXT,filters,"$ADV20 $160,419 < $75,000,000"
MSGE,filters,"Price $1.71 < $5.00; $ADV20 $772,826 < $75,000,000"
FET,filters,"$ADV20 $13,760,291 < $75,000,000"
VSTM,filters,"$ADV20 $11,500,024 < $75,000,000"
NNE,filters,"$ADV20 $59,578,818 < $75,000,000"
BHB,filters,"$ADV20 $59,578,818 < $75,000,000"
MAGN,filters,"$ADV20 $59,578,818 < $75,000,000"
BMY,filters,"$ADV20 $6,952,588 < $75,000,000"
NBBK,filters,"$ADV20 $8,479,979 < $75,000,000"
EOSE,scoring,tech_score_below_min_6.5
FFWM,scoring,tech_score_below_min_6.5
SIGI,scoring,tech_score_below_min_6.5
SMC,filters,"$ADV20 $56,940,763 < $75,000,000"
BCBP,filters,"$ADV20 $56,940,763 < $75,000,000"
KALU,filters,"$ADV20 $1,331,858 < $75,000,000"
VGAS,filters,"$ADV20 $27,933,980 < $75,000,000"
HOMB,filters,"$ADV20 $27,933,980 < $75,000,000"
ATLO,filters,"Price $1.33 < $5.00; $ADV20 $67,645 < $75,000,000"
TRNO,filters,"$ADV20 $38,680,495 < $75,000,000"
BVS,filters,"$ADV20 $1,060,991 < $75,000,000"
LTH,filters,"$ADV20 $1,060,991 < $75,000,000"
KOD,filters,"$ADV20 $1,060,991 < $75,000,000"
NKSH,filters,"$ADV20 $1,060,991 < $75,000,000"
ABR,filters,"$ADV20 $2,186,117 < $75,000,000"
CSPI,filters,"$ADV20 $628,068 < $75,000,000"
VYX,filters,"$ADV20 $304,683 < $75,000,000"
ORLY,filters,"$ADV20 $304,683 < $75,000,000"
DJCO,filters,"$ADV20 $16,858,602 < $75,000,000"
LVS,scoring,tech_score_below_min_6.5
BAND,scoring,tech_score_below_min_6.5
ACN,filters,"$ADV20 $4,149,220 < $75,000,000"
SR,filters,"$ADV20 $4,149,220 < $75,000,000"
CBRL,scoring,tech_score_below_min_6.5
